Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude
-73.96338654,40.71029663,-73.99919128,40.7199707
-73.93919373,40.79914856,-73.92131042,40.83374023
-73.88272858,40.75581741,-73.86039734,40.75208664
-73.94841003,40.80910873,-73.94137573,40.83110809
-73.9332428,40.70492172,-73.92807007,40.7049408
-73.97077179,40.67195892,-73.98149872,40.65392303
-73.94866943,40.82870102,-73.94238281,40.82571793
-73.80709076,40.69916534,-73.83140564,40.76193619
-73.94550323,40.83309937,-73.98789978,40.7648201
-73.96103668,40.66159439,-73.99040222,40.71878433
-73.9552536,40.73031998,-73.91986847,40.74283218
-73.95214844,40.78963852,-73.89653778,40.82970047
-73.97059631,40.67262268,-73.92518616,40.7065506
-73.95330811,40.74491882,-73.9033432,40.74477386
-73.91783142,40.75839615,-73.85305786,40.73946381
-73.99435425,40.70298767,-73.97498322,40.68907547
-73.89137268,40.74660873,-73.88478088,40.7439003
-73.96508026,40.68439865,-73.94927216,40.69310379
-73.93972015,40.8158493,-73.97860718,40.73665619
-73.9341507,40.69851685,-73.92248535,40.70695114
-73.97602081,40.68373108,-73.94248199,40.78636169
-73.96508026,40.68451309,-73.97503662,40.69338226
-73.95153046,40.66548157,-73.97238922,40.66990662
-73.96035004,40.71524811,-73.98379517,40.6948204
-73.80747223,40.70011139,-73.81532288,40.69089508
-73.86542511,40.75585556,-73.86676788,40.74681091
-73.94821167,40.72134781,-73.92386627,40.69380569
-73.94245148,40.83695602,-73.92340088,40.83641052
-73.93854523,40.81743622,-73.94681549,40.83574295
-73.95545959,40.79957199,-73.96323395,40.79432678
-73.91719818,40.84009552,-73.92493439,40.83841324
-73.95287323,40.81051636,-73.85440063,40.84099197
-73.95328522,40.68296814,-73.96872711,40.69301224
-73.9407959,40.81431961,-73.93923187,40.81349564
-73.91673279,40.83434296,-73.91558075,40.85290909
-73.9499054,40.71701813,-74.00091553,40.74145126
-73.92633057,40.75400543,-73.98111725,40.73731613
-73.87075043,40.7514267,-73.81401062,40.70688629
-73.94008636,40.75115585,-73.91533661,40.74337769
-73.94539642,40.75104523,-73.92758179,40.77006531
-73.95200348,40.80910873,-73.95085144,40.82576752
-73.91413879,40.68923187,-73.8998642,40.71134186
-73.94526672,40.80787659,-73.98445129,40.75039673
-73.95318604,40.81105804,-73.87168121,40.83808136
-73.96057892,40.71946335,-73.96114349,40.71894836
-73.9719162,40.68960953,-73.96484375,40.67245102
-73.89550018,40.75457001,-73.90956116,40.75458145
-73.94321442,40.70743942,-73.98332977,40.73049545
-73.95161438,40.74322128,-73.91910553,40.76025391
-73.948349,40.80918121,-73.94689178,40.79758072
-73.97993469,40.69351959,-73.96787262,40.69316483
-73.99430084,40.70293045,-73.99351501,40.71720505
-73.97927856,40.67834854,-73.96645355,40.68341064
-73.89193726,40.83028412,-73.90063477,40.86032867
-73.9792099,40.67802811,-73.93231964,40.62456894
-73.98419189,40.67163467,-73.97710419,40.68129349
-73.95676422,40.66567993,-73.92221069,40.708992
-73.9535141,40.80366898,-73.95046234,40.82476807
-73.90953827,40.8539772,-73.91685486,40.84647369
-73.96035767,40.69042206,-73.98434448,40.69577789
-73.88361359,40.74781418,-73.87444305,40.73795319
-73.96361542,40.80316544,-73.95196533,40.81954575
-73.94937897,40.80225372,-73.92017365,40.82253647
-73.95531464,40.72473526,-73.93961334,40.71395111
-73.94910431,40.75410843,-73.93499756,40.6400528
-73.84553528,40.7545929,-73.85294342,40.74544144
-73.96955872,40.68948746,-73.99824524,40.67487335
-73.96396637,40.67763519,-73.98968506,40.68643188
-73.9690094,40.68782043,-73.92410278,40.66936111
-73.98677063,40.69023132,-73.97668457,40.72720718
-73.95516968,40.68980789,-73.9225769,40.81356049
-73.98069763,40.68532562,-73.94155121,40.67625809
-73.96098328,40.70942688,-73.92798615,40.69561005
-73.95779419,40.64387512,-73.95804596,40.64614105
-73.95595551,40.72140884,-73.95606995,40.71378326
-73.9513855,40.81031799,-73.9521637,40.8032074
-73.96115112,40.71894836,-73.95598602,40.65155029
-73.92099762,40.75653458,-73.93115997,40.76792145
-73.92151642,40.84013367,-73.90257263,40.8460083
-73.93983459,40.66130447,-73.93981171,40.66025162
-73.95529175,40.68950653,-73.95037079,40.68416977
-73.99371338,40.70264435,-73.99368286,40.75647354
-73.90847778,40.66107941,-73.74786377,40.68120575
-73.97910309,40.67016602,-73.98294067,40.68469238
-73.88604736,40.74736023,-73.92381287,40.74622345
-73.97657013,40.6830101,-73.97558594,40.75139999
-73.92998505,40.75671768,-73.81798553,40.76372528
-73.890625,40.74689102,-73.87647247,40.74491501
-73.95996857,40.69044876,-73.94032288,40.69567871
-73.99833679,40.68191528,-73.97879028,40.72473526
-73.98783875,40.69070053,-74.0008316,40.68676758
-73.95240021,40.78969193,-73.8527832,40.86110306
-73.95313263,40.80765533,-73.99062347,40.76126862
-73.96561432,40.71670151,-73.93234253,40.70329285
-73.93637848,40.84962082,-73.96418762,40.79213333
-73.96530151,40.71117401,-74.00761414,40.65116882
-73.94412994,40.83003235,-73.90744781,40.83039474
-73.92203522,40.76043701,-73.90795898,40.75707626
-73.96421051,40.80802536,-73.9640274,40.79800034
-73.99284363,40.69781876,-73.95210266,40.61358643
-73.89138794,40.87005234,-73.89128876,40.83578491
-73.92021942,40.76813126,-73.93856812,40.7503624
-73.91355896,40.67786789,-73.98283386,40.70102692
-73.9515686,40.80280685,-73.90871429,40.86486816
-73.96195221,40.71349335,-73.95435333,40.73101044
-73.93147278,40.70502853,-73.9402771,40.71206665
-73.88018799,40.74596024,-73.93185425,40.75364304
-73.95262146,40.82336426,-73.91126251,40.86221313
-73.95964813,40.7180481,-73.89361572,40.74676514
-73.92876434,40.76315308,-73.9260788,40.73907852
-73.929039,40.6824379,-73.92949677,40.70055008
-73.88980865,40.74714279,-73.86470795,40.73876953
-73.96224976,40.71983719,-73.9805603,40.66825485
-73.94078064,40.83979034,-73.84654999,40.83835602
-73.87731171,40.736866,-73.87432098,40.7340126
-73.91746521,40.75831604,-73.9872818,40.72913742
-73.80805969,40.70049667,-73.77979279,40.71118164
-73.98044586,40.67649078,-73.97431183,40.65000534
-73.89823151,40.74954987,-73.92149353,40.76337051
-73.94774628,40.71129608,-74.01052094,40.64526367
-73.95236206,40.81867218,-73.95298767,40.81768036
-73.9776001,40.68062592,-73.91714478,40.69209671
-73.97098541,40.68963623,-73.94982147,40.67776871
-73.92279053,40.75542831,-73.88277435,40.75203705
-73.965065,40.71723175,-73.94870758,40.77780533
-73.95653534,40.71696854,-73.94710541,40.70770645
-73.95625305,40.71723175,-74.00807953,40.73698044
-73.95761108,40.72002029,-73.95949554,40.71161652
-73.99435425,40.70293808,-73.99015045,40.71265411
-73.82997894,40.75976181,-73.82424927,40.74222946
-73.95854187,40.80050659,-73.98558044,40.77312851
-73.83042145,40.75944901,-73.86671448,40.7496376
-73.94561005,40.81255722,-73.90939331,40.87488937
-73.91085815,40.77604294,-73.92504883,40.74418259
-73.99021149,40.68706512,-73.99481964,40.68026352
-73.95165253,40.71461487,-73.95578003,40.71976089
-73.95236206,40.80343246,-73.91577911,40.83989716
-73.95510101,40.72232056,-73.99280548,40.69750595
-73.97625732,40.68361282,-73.96207428,40.68439865
-73.82980347,40.75977707,-73.8098526,40.77338028
-73.89057159,40.75308228,-73.88349152,40.75572586
-73.88954926,40.65140533,-73.9466095,40.61500168
-73.98782349,40.69063568,-73.98815155,40.72143936
-73.91262054,40.76668549,-73.91885376,40.75899887
-73.97303772,40.66937256,-73.99375153,40.66432571
-73.87682343,40.74837875,-73.90731049,40.74266434
-73.97608185,40.6836319,-73.95044708,40.77985382
-73.93995667,40.84093857,-73.94087219,40.83724213
-73.98410034,40.66824341,-73.97442627,40.74334717
-73.94358826,40.80701447,-73.87785339,40.82649612
-73.93972778,40.81564713,-73.940979,40.8444519
-73.93476868,40.85196304,-73.91854858,40.86753082
-73.94267273,40.79417038,-73.91923523,40.83512878
-73.94858551,40.80361938,-73.94345093,40.7989502
-73.86194611,40.73022842,-73.78977966,40.76078033
-74.02617645,40.62168884,-73.9783783,40.72475815
-73.95194244,40.69133377,-73.95603943,40.67608643
-73.89936829,40.74596024,-73.89544678,40.73970795
-73.90019989,40.74386978,-73.88982391,40.76537704
-73.92429352,40.76348114,-73.91864777,40.74352646
-73.97016907,40.68984222,-73.9516449,40.71602249
-73.95690155,40.68704605,-73.99604797,40.6587944
-73.98732758,40.69160461,-73.97317505,40.69336319
-73.96326447,40.71912766,-73.92281342,40.70128632
-73.94928741,40.71347809,-73.94434357,40.67742538
-73.94413757,40.8197403,-73.9445343,40.80920029
-73.96845245,40.67176056,-73.97297668,40.6391449
-73.96203613,40.71346664,-73.95655823,40.72167206
-73.97639465,40.68700409,-73.95952606,40.64766312
-73.94155884,40.67617035,-74.005867,40.73722458
-73.99460602,40.7029686,-73.96455383,40.6845932
-73.93687439,40.70576859,-73.94549561,40.71158218
-73.9079895,40.77840805,-73.78913879,40.7073288
-73.9940567,40.70322418,-73.97873688,40.76225662
-73.94689941,40.81123352,-73.95935822,40.81536865
-73.94753265,40.80136871,-73.93083954,40.83058929
-73.96425629,40.68298721,-73.92832947,40.66959763
-73.95326996,40.80735016,-73.95516968,40.80766678
-73.96848297,40.70970535,-73.9575882,40.67177963
-73.87545776,40.82939529,-73.87395477,40.82958603
-73.89625549,40.74626541,-73.80093384,40.76142502
-73.94982147,40.71408081,-73.95571899,40.68139267
-73.88450623,40.74762726,-73.93153381,40.74490738
-73.94991302,40.68195724,-73.95010376,40.67453384
-73.91146851,40.74449158,-73.91618347,40.75705338
-73.8746109,40.75672531,-73.9133606,40.76184845
-73.95664978,40.72091293,-73.94249725,40.72770309
-73.91209412,40.77507401,-73.88790894,40.74354172
-73.94396973,40.71177673,-73.96282959,40.71737671
-73.95264435,40.80496216,-73.93673706,40.81504822
-73.95607758,40.6812706,-73.95858002,40.66353226
-73.99520111,40.70027161,-73.99286652,40.69335938
-73.943367,40.81025696,-73.92162323,40.74528503
-73.95278931,40.72312927,-73.94057465,40.70840454
-73.97679138,40.68298721,-73.98918915,40.69452286
-73.82996368,40.75971222,-73.8024826,40.76452255
-73.88957977,40.74584579,-73.88115692,40.73169708
-73.97611237,40.68363953,-73.9593277,40.76668167
-73.96387482,40.71311188,-73.9621048,40.71327972
-73.95457458,40.82067108,-73.94927979,40.82507324
-73.9680481,40.67969894,-73.95704651,40.67432785
-73.9477005,40.70398331,-73.95783997,40.70842743
-73.99416351,40.70305634,-73.97871399,40.7616539
-73.94171143,40.81691742,-73.95646667,40.80576324
-73.96300507,40.71029282,-73.94852448,40.72463608
-73.95126343,40.72369385,-73.98384857,40.72219086
-73.96302032,40.71910858,-74.00775909,40.70481873
-73.95530701,40.82009125,-73.94032288,40.83460236
-73.96373749,40.71867752,-73.94816589,40.71348953
-73.94948578,40.72423172,-73.9528656,40.71854019
-73.96135712,40.71918106,-73.95128632,40.72457886
-73.96350098,40.71873474,-73.91374969,40.75654602
-73.9914856,40.70238113,-73.94328308,40.72003937
-73.97566223,40.67778015,-73.98995972,40.72945404
-73.91464233,40.74456787,-73.86933136,40.74599838
-73.99424744,40.69491959,-73.96045685,40.64484024
-73.95258331,40.80311203,-73.943573,40.82602692
-73.94673157,40.69572067,-73.97776794,40.69346619
-73.95545959,40.71933365,-73.99201965,40.7313118
-73.95101166,40.71085739,-73.95492554,40.73022079
-73.87046051,40.75718307,-73.88365173,40.74763107
-73.95370483,40.63858032,-73.95449066,40.63944244
-73.95370483,40.63858032,-73.95449066,40.63944244
-73.9716568,40.68756485,-73.94658661,40.68143845
-73.94207001,40.81229782,-73.94984436,40.8121109
-73.96934509,40.67311859,-73.99525452,40.76207352
-73.90851593,40.68665695,-73.92929077,40.65976715
-73.95555878,40.80458069,-73.96808624,40.75556183
-73.95241547,40.78652191,-73.93080902,40.70128632
-73.87746429,40.7482872,-73.85220337,40.75157547
-73.94004059,40.69874191,-73.94006348,40.68218994
-73.93673706,40.7145462,-73.92763519,40.70779037
-73.95413208,40.78710938,-73.96692657,40.78806686
-73.94959259,40.71040726,-73.95629883,40.71714401
-73.88707733,40.75536728,-73.8842392,40.75564194
-73.97394562,40.68302155,-73.98161316,40.69166183
-73.88494873,40.74430847,-73.90904236,40.7148819
-73.98151398,40.6749649,-73.96025848,40.66103363
-73.94225311,40.80635834,-73.94060516,40.80029297
-73.96102905,40.7129364,-74.00465393,40.73538589
-73.93983459,40.81550598,-73.94303131,40.81628418
-73.9631424,40.71053314,-73.94514465,40.80770111
-73.97132111,40.67126465,-73.98506927,40.66680527
-73.92007446,40.75774765,-73.94921875,40.7940979
-73.98432159,40.67150879,-73.97507477,40.6750412
-73.91733551,40.74074936,-73.89993286,40.74636078
-73.95554352,40.72008896,-73.962677,40.71746826
-73.91975403,40.86800385,-73.94004059,40.82138062
-73.97663116,40.6830368,-73.98470306,40.74814224
-73.95801544,40.72187042,-73.9548645,40.72040176
-73.94781494,40.71136856,-73.94815063,40.72256088
-73.94084167,40.80587006,-73.94823456,40.80138016
-73.90368652,40.74489975,-73.91241455,40.74436569
-73.95269012,40.7270546,-73.99002838,40.71408463
-73.88967896,40.65125275,-73.91188049,40.63550186
-73.96099854,40.71203232,-73.99526215,40.72075653
-73.88478088,40.74391556,-73.88910675,40.73918152
-73.98407745,40.66810989,-73.97198486,40.67163849
-73.99619293,40.6984024,-73.95912933,40.71684647
-73.96435547,40.68087387,-73.92179871,40.67186356
-73.95289612,40.81096649,-73.95523834,40.82017517
-73.92157745,40.76648712,-73.92087555,40.76758575
-73.96868134,40.67843628,-73.93520355,40.67263031
-73.97303772,40.68972015,-74.00963593,40.70479584
-73.95081329,40.66386032,-73.92972565,40.67581177
-73.95036316,40.80647278,-73.98191071,40.78556824
-73.99446869,40.70293808,-73.99718475,40.72186279
-73.91950989,40.67881012,-73.947258,40.67559052
-73.8885498,40.74715042,-73.89620209,40.74052811
-73.94604492,40.789814,-73.95765686,40.80120468
-73.94578552,40.81264877,-73.97356415,40.72388077
-73.95798492,40.72207642,-73.91802216,40.69406509
-73.96189117,40.80574036,-73.91400146,40.83312225
-73.99435425,40.70299911,-73.99168396,40.67349625
-73.9553833,40.80521011,-73.91736603,40.86871338
-73.94982147,40.68153381,-73.95561218,40.67581558
-73.97937012,40.68686295,-73.94562531,40.71968079
-73.88972473,40.86302567,-73.89608765,40.82730484
-73.97091675,40.68961334,-73.95819855,40.72161102
-73.95633698,40.80301285,-73.93946075,40.83864594
-73.95476532,40.71860123,-73.94797516,40.72867203
-73.97055817,40.67376328,-73.98041534,40.68128967
-73.98782349,40.69065475,-73.94510651,40.63180161
-73.93247223,40.68501663,-73.91394806,40.67853546
-73.94489288,40.83421707,-73.94200897,40.82300186
-73.99215698,40.68423843,-73.97787476,40.750103
-73.98905182,40.69301605,-73.95199585,40.69504547
-73.99406433,40.7028923,-73.94134521,40.69955063
-73.92736053,40.81873322,-73.80129242,40.81678391
-73.9585495,40.80044937,-73.97886658,40.75356674
-73.95717621,40.66379166,-73.94043732,40.64950943
-73.9646225,40.69363022,-73.98064423,40.68840408
-73.95539093,40.78850937,-74.01538849,40.71445847
-73.99458313,40.70300293,-73.80157471,40.70196152
-73.91259766,40.77454758,-73.92932892,40.75981903
-73.9618454,40.71599197,-73.96717834,40.80342102
-73.9699707,40.68450165,-73.92074585,40.75982666
-73.99208069,40.6843605,-73.91687775,40.68123627
-73.91007233,40.78030014,-73.97891998,40.78755569
-73.99212646,40.68430328,-73.97714233,40.67523956
-73.93955231,40.816082,-73.94219971,40.79552078
-73.95133209,40.8249321,-73.90618134,40.87583542
-73.87811279,40.75640106,-73.8814621,40.75220871
-73.94966888,40.65217209,-73.94780731,40.63417053
-73.96926117,40.68951035,-73.98052216,40.68102646
-73.91766357,40.84357834,-73.9274292,40.83227158
-73.93125916,40.85908508,-73.94210052,40.81764984
-73.87982941,40.87981033,-73.8966217,40.88135529
-73.92446136,40.76160812,-73.92578125,40.74587631
-73.96761322,40.6932869,-73.98755646,40.69280243
-73.96195984,40.8106041,-73.94100952,40.81889343
-73.94995117,40.80205917,-73.9357605,40.7961731
-73.94499969,40.80008316,-73.95296478,40.81757736
-73.99822235,40.67744446,-73.98273468,40.67564774
-73.95263672,40.81059265,-73.97974396,40.78969574
-73.98047638,40.67644501,-73.97756195,40.68431091
-73.99481964,40.69507217,-73.91194153,40.69501877
-73.95777893,40.6709938,-73.92758179,40.64406204
-73.98123169,40.57543564,-73.96889496,40.74994659
-73.94618988,40.82461548,-73.94064331,40.80031586
-73.85775757,40.89360809,-73.88354492,40.88207626
-73.93701172,40.71446609,-73.94486237,40.71774292
-73.97872162,40.6836319,-73.98712921,40.66828156
-73.96342468,40.71019745,-73.97666168,40.75107574
-73.91175842,40.77507401,-73.91994476,40.77532959
-73.95739746,40.67235184,-73.91954041,40.67875671
-73.99625397,40.68173599,-74.00171661,40.75081635
-73.96950531,40.67394257,-73.9737854,40.69306183
-73.95793152,40.73189163,-73.94989014,40.72221756
-73.93656921,40.82063675,-73.9486084,40.80830765
-73.93933868,40.81639481,-73.98738861,40.77520752
-73.95283508,40.78896332,-73.95309448,40.78001404
-73.94498444,40.82383728,-73.94682312,40.81832123
-73.96231842,40.67160416,-74.00202942,40.64918518
-73.99480438,40.70276642,-73.98167419,40.69001389
-73.96356201,40.71855164,-73.98287964,40.68995667
-73.96678925,40.71456146,-74.00025177,40.72862625
-73.90687561,40.77331543,-73.95570374,40.78800201
-73.98822021,40.68996811,-73.97748566,40.68514252
-73.91531372,40.81502151,-73.92778015,40.83568573
-73.9597168,40.71398163,-73.94438934,40.70578384
-73.95179749,40.71406555,-73.95684814,40.71825409
-73.95298004,40.81767273,-73.94039154,40.83513641
-73.87747192,40.73711777,-73.90629578,40.72393417
-73.96883392,40.67232132,-73.94872284,40.70757675
-73.93990326,40.69259644,-73.93301392,40.69756317
-74.00074768,40.69417953,-73.98361206,40.68484116
-73.95230103,40.78992462,-73.93457794,40.80241013
-73.95542145,40.71990204,-73.9728241,40.75505066
-73.97599792,40.68367386,-73.94412994,40.74495697
-73.94216919,40.81728363,-73.94782257,40.83424377
-73.92124176,40.7671814,-73.92485046,40.76854706
-73.91807556,40.77024841,-73.9108963,40.77597809
-73.94585419,40.79849243,-73.95581818,40.81386185
-73.97273254,40.67750931,-73.96439362,40.65332794
-73.94747162,40.80782318,-73.94906616,40.79163742
-73.83042145,40.7600975,-73.90620422,40.76965714
-73.94782257,40.78705978,-73.94202423,40.79527283
